GENEID;Series1_NHBE_Mock_1;Series1_NHBE_Mock_2;Series1_NHBE_Mock_3;Series1_NHBE_SARS.CoV.2_1;Series1_NHBE_SARS.CoV.2_2;Series1_NHBE_SARS.CoV.2_3;Series2_A549_Mock_1;Series2_A549_Mock_2;Series2_A549_Mock_3;Series2_A549_SARS.CoV.2_1;Series2_A549_SARS.CoV.2_2;Series2_A549_SARS.CoV.2_3;Series3_A549_Mock_1;Series3_A549_Mock_2;Series3_A549_RSV_1;Series3_A549_RSV_2;Series4_A549_Mock_1;Series4_A549_Mock_2;Series4_A549_IAV_1;Series4_A549_IAV_2;Series5_A549_Mock_1;Series5_A549_Mock_2;Series5_A549_Mock_3;Series5_A549_SARS.CoV.2_1;Series5_A549_SARS.CoV.2_2;Series5_A549_SARS.CoV.2_3;Series6_A549.ACE2_Mock_1;Series6_A549.ACE2_Mock_2;Series6_A549.ACE2_Mock_3;Series6_A549.ACE2_SARS.CoV.2_1;Series6_A549.ACE2_SARS.CoV.2_2;Series6_A549.ACE2_SARS.CoV.2_3;Series7_Calu3_Mock_1;Series7_Calu3_Mock_2;Series7_Calu3_Mock_3;Series7_Calu3_SARS.CoV.2_1;Series7_Calu3_SARS.CoV.2_2;Series7_Calu3_SARS.CoV.2_3;Series8_A549_Mock_1;Series8_A549_Mock_2;Series8_A549_Mock_3;Series8_A549_RSV_1;Series8_A549_RSV_2;Series8_A549_RSV_3;Series8_A549_HPIV3_3;Series8_A549_HPIV3_2;Series8_A549_HPIV3_1;Series9_NHBE_Mock_1;Series9_NHBE_Mock_2;Series9_NHBE_Mock_3;Series9_NHBE_Mock_4;Series9_NHBE_IAV_1;Series9_NHBE_IAV_2;Series9_NHBE_IAV_3;Series9_NHBE_IAV_4;Series9_NHBE_IAVdNS1_1;Series9_NHBE_IAVdNS1_2;Series9_NHBE_IAVdNS1_3;Series9_NHBE_IAVdNS1_4;Series9_NHBE_IFNB_4h_1;Series9_NHBE_IFNB_4h_2;Series9_NHBE_IFNB_6h_1;Series9_NHBE_IFNB_6h_2;Series9_NHBE_IFNB_12h_1;Series9_NHBE_IFNB_12h_2;Series15_HealthyLungBiopsy_2;Series15_HealthyLungBiopsy_1;Series15_COVID19Lung_2;Series15_COVID19Lung_1;Series16_A549.ACE2_Mock_1;Series16_A549.ACE2_Mock_2;Series16_A549.ACE2_Mock_3;Series16_A549.ACE2_SARS.CoV.2_1;Series16_A549.ACE2_SARS.CoV.2_2;Series16_A549.ACE2_SARS.CoV.2_3;Series16_A549.ACE2_SARS.CoV.2_Rux_1;Series16_A549.ACE2_SARS.CoV.2_Rux_2;Series16_A549.ACE2_SARS.CoV.2_Rux_3
ENSG00000173517;3.306705319;3.393885259;3.678762889;2.426783907;2.76308344;3.092531862;4.804106112;4.317110853;4.912217036;4.218572668;3.937206969;4.700370439;1.391325389;2.1724248;1.526287018;1.133163538;5.072959403;4.013989336;5.138158706;3.989709641;4.334637331;5.189637059;4.658804699;6.652662192;7.594233454;6.505130057;4.362130189;3.372565328;4.075692384;5.920166302;4.736358234;5.790219906;3.929630284;2.22368716;4.770736981;4.10063046;3.894756494;3.45816287;0.103074244;4.495878989;5.079295895;5.912005202;5.276440279;6.099803046;6.116439572;5.247178337;7.151876209;1.516663717;1.116524742;0.845597188;1.1680057;1.999203935;1.769102449;1.657564874;2.632559783;0.890157173;0.830778042;1.908853259;0.51525807;1.325714778;1.204708868;1.880054619;2.121063778;1.902775202;1.30738013;5.659056461;10.75845427;1.277930423;0.0;6.678316431;6.968311524;6.385593422;7.030756733;6.449719576;5.739093099;7.921467758;7.966117105;8.506244793
ENSG00000173540;8.014081001;9.818168762;10.27684498;11.30268914;9.621878005;10.86808817;19.46742731;19.46608396;17.71844384;15.34323806;17.66431163;18.02798949;7.767774082;8.796176168;6.039203677;8.191615469;10.97183982;12.75593066;4.796344801;8.705071288;17.22022075;16.7746155;18.37182924;6.403627054;5.753650031;5.496616945;10.67475665;9.612020762;11.79774959;7.048359551;13.11644603;10.76469892;19.0909319;22.12240746;24.75980376;10.15039284;9.560131683;12.68876666;5.872002655;19.00253182;19.4317168;14.90275787;16.68935495;15.23968763;13.04662297;16.48362802;10.38095271;14.26781625;15.26187151;14.73155438;16.34059925;22.19749088;21.37830012;14.6093654;14.03494678;16.34626021;20.49698738;10.88478108;9.231169417;12.9834741;13.12076268;13.52933702;16.43758826;15.30641509;17.47811809;7.163900373;16.97735005;0.428967998;5.742552307;5.967440995;7.781297786;8.460455986;6.407712163;7.577510765;3.271354394;6.489837528;4.780265552;5.293993303
ENSG00000173597;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ENSG00000173598;0.036381573;0.040622219;0.165409129;0.059908929;0.041655575;0.020773864;0.062079032;0.090895168;0.048872828;0.065025259;0.048356252;0.040360328;0.050111165;0.089150635;0.053350463;0.039962716;0.284622452;0.137150947;0.370553826;0.218871504;0.053503626;0.071672307;0.051545021;0.113480357;0.117539463;0.145314681;0.090922179;0.251341921;0.252589442;0.1727864;0.389747855;0.219908567;0.157311932;0.145944863;0.107066409;0.104495927;0.072111083;0.136592191;0.116322182;0.083371082;0.075612244;0.111551868;0.069936709;0.104209764;0.07137078;0.103214935;0.097409748;0.113745414;0.144593557;0.194832208;0.24770177;0.226732695;0.097051201;0.240261651;0.489327628;0.155117025;0.054690789;0.141369019;0.295812684;0.187013301;0.151541956;0.083437424;0.113829897;0.222357208;0.12198315;1.042976372;0.503432309;1.402119849;1.87700402;0.185762941;0.335174901;0.333752141;0.31028406;0.707650407;0.570277932;0.530315201;0.431026781;0.432597135
ENSG00000173599;21.66974056;24.29177642;23.80550842;32.91651023;23.33127813;22.46729803;28.08099905;25.22915211;25.17450724;22.13727657;25.69861599;28.0700758;13.72704205;13.43341669;10.10793478;12.30361119;24.13161742;20.07342744;9.450836146;24.88082109;27.16703528;27.35652023;26.06266641;10.89946794;22.07451335;17.12912501;36.17540214;40.17935413;38.64398989;38.32912191;35.07531494;29.165164;13.47424365;14.79964449;16.40707816;9.03288491;8.254352579;9.469418426;11.2259836;22.70636043;28.1739099;21.61928553;23.35385356;24.77857762;13.47986011;16.4265389;12.957324;36.36653393;28.85048368;35.06780587;36.37098372;42.88337486;43.36410037;29.44618658;28.68198395;34.61362288;38.14465887;26.61678654;20.6247573;32.7065416;32.19286136;27.36811653;27.17384679;25.43504969;29.32244182;1.622494933;1.314208872;1.328248631;0.0;26.61636235;27.7359638;25.01116946;30.12850415;39.21650318;42.03685088;35.79424319;29.22025481;29.71090532
ENSG00000173610;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ENSG00000173614;18.62965757;18.57811336;20.85583635;19.67084159;21.60165657;21.87053939;3.828625404;3.931965754;3.948116927;4.490439057;3.427538812;4.242087696;2.872883533;4.152707446;2.154917942;2.186931277;3.708514694;5.718467209;3.862532411;3.136987264;2.955833193;3.579800425;3.861761157;5.421543831;4.625103898;5.26706989;8.677773579;8.187207294;8.908012458;6.754009372;6.601732673;5.730638207;4.031097191;3.595756799;3.47937323;3.676156366;4.008866393;3.850711588;1.439849152;4.019277671;4.137826411;4.893367284;5.102982352;4.616556726;5.393606847;3.281430567;4.992223496;10.96721762;10.45617327;15.08644422;15.85486399;13.05975489;13.40409907;13.77425064;13.86723406;13.47407794;12.0429183;12.09567374;9.003688863;11.24634082;11.45227397;12.44793245;12.51784692;13.9646192;12.82108566;1.279017182;0.864663744;0.0;4.89131966;6.777163394;9.094036191;6.95784725;7.479318731;5.901053911;5.572866978;7.877161962;7.300934549;10.70947269
ENSG00000173627;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ENSG00000173638;3.75362142;3.853149016;3.853583863;5.184086042;4.089803612;4.171400669;21.48748464;21.05510131;20.82019244;19.6127011;23.14295552;22.83552;10.70166312;10.82990402;11.27506935;13.16732312;18.18769597;17.80207871;4.743350911;18.2111148;19.37400527;19.75894812;19.94283885;11.45639907;11.57931089;9.079128517;9.532080295;14.63896187;10.87258884;10.73454472;12.32294869;9.514649636;14.13620158;17.79542951;18.80200038;11.91152154;9.359958592;12.35696101;9.872110847;19.00698845;20.46765093;10.58105588;10.93982438;11.58409683;10.33277572;17.24461739;6.64604965;13.75455163;16.48226215;10.46763227;12.15985597;12.30791801;13.35084172;10.49520848;9.77143366;9.923625376;11.8313648;8.547454409;6.064636921;7.181707326;8.221059529;7.358919689;6.364626525;9.472584362;9.675912459;3.062838576;2.989271525;0.0;0.0;8.037291695;9.974094006;8.806965674;4.388900101;6.59453371;6.880212902;7.7659404;6.634730594;6.478932475
ENSG00000173660;872.1720995;756.6893654;841.5304931;695.841703;801.601508;861.7617003;652.4298222;668.0356091;666.3997793;722.7182666;757.2299226;653.8122803;682.0742823;572.0604212;597.9140667;678.5087612;517.8020203;634.7176473;867.200495;454.1042647;610.5858634;543.2937692;596.593479;585.35345;536.9296901;532.7276972;825.6134856;760.5753966;754.8914405;599.0472316;639.1358593;633.5780796;1338.314343;1381.650492;1342.290016;1038.572616;965.6223948;990.9263312;524.8349649;549.8923698;544.8440211;532.2841756;588.6427254;565.7324521;574.2014523;523.3004723;592.4770151;487.1018126;528.5953707;734.3193279;709.4451559;617.3966237;721.0172318;691.1289139;640.6170003;678.6370322;603.520952;521.2901629;677.952897;757.5052096;690.3336327;731.0014499;778.429183;767.1477696;710.9953701;440.4172808;406.7694067;238.8217422;204.0691353;671.5260253;689.153026;672.5824146;349.9932689;334.6725858;320.338495;331.523289;360.2479396;361.887039
ENSG00000173786;30.25383154;36.07300183;28.96530679;40.23800213;29.42793036;28.63520916;55.08796954;58.24546002;58.24930246;54.45537044;62.91935462;65.9099602;39.73824797;42.74923253;71.81653947;78.19247821;59.86701448;52.3807229;25.79465163;44.47230289;64.92613835;61.84793472;71.30145488;36.38984335;34.03290042;33.39113016;35.70861143;35.46523438;41.53395298;39.22595385;40.32952106;45.09675433;64.32275634;66.34798611;72.07734331;150.4701235;138.6530912;149.633544;39.17348538;71.13271264;67.28680557;68.94279117;78.09128257;71.87494295;79.08832555;108.123081;62.31003245;32.52775743;29.71987833;26.96786608;26.82535006;27.06516112;21.78910185;34.01477497;32.45155402;97.31047519;103.8716791;90.29644746;76.49033799;61.87026976;62.75228887;74.95677716;81.20846684;80.78116757;87.47649989;22.02705446;11.3119576;7.38617868;3.53135878;47.00650938;48.66682839;44.9407573;116.1687141;112.3667573;87.710375;37.71399305;27.47009743;29.29967349
ENSG00000173838;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ENSG00000173846;24.4328034;26.35163354;21.58716367;33.2161726;29.79345602;28.21898613;12.95028971;14.36295142;16.3599755;9.632882478;11.86380351;12.3636016;16.87869301;17.97982585;18.63531685;17.28254262;10.88870629;9.01104577;5.570896722;7.281125373;8.098487211;9.835232285;9.37743526;11.16804329;10.99728601;13.84320491;29.5851301;35.5355586;34.38149255;64.90481139;60.77630622;59.43945296;7.086684044;7.724021303;6.128292284;14.50240195;15.69277388;18.02095963;1.692972431;7.107037373;6.812453183;15.61695166;17.15838874;16.12020836;8.532525479;9.87164845;6.818547066;26.48751529;25.85453289;36.22649777;38.17535814;26.17166381;26.23213099;17.60892657;16.5326475;44.0052637;57.76532273;61.6272714;47.87501509;46.00179541;46.19087211;35.73694411;36.63672142;30.05065011;31.87199452;52.42720127;56.64180793;8.745722557;39.02604191;15.06305245;14.26563527;17.05076114;52.90084647;58.85292549;49.50309465;68.80309419;46.37713469;50.6685403
ENSG00000173868;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ENSG00000173915;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ENSG00000173926;0.224284654;0.400683734;0.251006047;0.049243439;0.205438204;0.2561329;0.790921641;0.537935385;0.903871741;0.681473693;0.620060482;0.69667592;0.41189955;1.071709644;0.986682749;0.886901896;0.280741893;0.270562045;0.63259905;0.269859246;0.316644928;0.412388213;0.349540487;0.684035975;1.449211537;1.075000888;3.166914731;1.239575551;3.571087255;2.840510333;0.961085025;3.2536548;6.077379322;4.253217147;6.28980835;6.08764414;6.105146162;5.787260978;0.0;0.822343958;0.683662306;1.37538704;2.155724615;1.798806829;0.263991401;0.254519242;0.480408288;0.186991003;0.08913885;0.205902701;0.190878585;0.192794317;0.478639998;0.370290483;0.754150165;0.255003584;0.4720199;2.033523122;1.137940271;0.141895038;0.149475824;0.154312188;0.224555866;0.054831394;0.30080006;16.46514484;15.51776509;9.335272025;13.88559626;2.061340173;2.479538298;2.233868977;2.104118694;4.362514117;3.691424153;2.61542426;2.125750681;2.133495401
ENSG00000174080;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ENSG00000174156;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ENSG00000174165;1.695242691;1.892840636;1.80441626;2.79152781;1.012691008;1.823735926;11.4657795;12.6324469;10.74285657;8.875716825;10.07090082;10.19360032;12.33483499;11.89782677;14.15898304;12.46804293;11.07115562;8.557996331;0.346482872;1.773665769;8.302990814;8.300740211;9.163395111;4.2915091;5.119702587;4.49623145;5.134607892;6.874185842;6.993593184;5.600826371;11.84397723;6.237244283;7.914422905;8.70890811;7.770414326;3.625371485;5.454078169;5.987323369;16.02485192;8.951872306;8.374083613;5.122560256;5.809136999;4.898002098;2.421909033;6.942297158;1.743209601;11.75240205;13.25531628;12.34893197;11.60468674;8.917582137;9.634286711;10.95190192;12.88741042;9.881570262;13.35130771;11.45610028;10.49961718;9.734153263;9.3024659;8.536401572;8.440341091;8.378894573;8.36117283;2.94161081;1.425561946;0.0;0.0;4.327922627;3.235416215;3.284184198;1.100069399;2.29383045;1.588590036;2.256191409;1.309839504;1.314611626
ENSG00000174173;14.74231813;18.09585425;24.78906233;22.40030526;20.56829619;19.17710673;31.92999765;30.73397245;30.03380167;43.49352564;29.58658487;27.72694405;19.81266369;24.9406555;21.47517996;17.15861926;38.18972385;49.46584531;65.17107754;37.59036596;30.38129195;31.54297031;33.47414097;31.19726083;31.22671174;34.10352229;46.23665518;54.63328395;39.40467742;112.8284233;98.31481019;123.927817;36.16436888;22.35955359;23.9993796;27.55112139;33.0261602;26.59153671;10.45718295;31.3220971;32.60057574;37.51896028;33.96965403;40.49340812;49.98829335;52.8479655;62.12666657;22.18076344;25.02741601;48.84811604;52.67878356;42.50724432;32.64185743;33.68822346;40.70697101;40.97868674;29.93999425;28.19974689;22.10005634;42.00155751;47.74285016;50.82695627;56.20585028;46.90089331;37.53568863;23.76290585;24.77817407;9.782860092;20.14802825;58.32467081;62.00940118;66.14909702;205.6666033;241.5534413;225.7282649;218.0219394;233.9376606;241.8520423
ENSG00000174227;31.55833929;34.0696387;33.91161579;32.56791547;31.57376057;29.88141292;20.49772488;18.35568354;22.40039544;18.12688234;18.81592767;19.76883694;12.06675716;15.36874472;11.38691826;9.951070307;19.78227696;14.41130926;15.91151461;11.97822931;21.25804091;20.5927376;19.7816718;18.0793527;19.94108555;17.69468794;33.43195084;27.85437115;31.3333083;21.7490751;24.52928984;28.2822144;10.90504361;11.07310382;13.63183126;12.40258627;11.51044777;12.40222073;3.421719548;23.49773859;22.00062215;22.33384624;22.00779017;20.98744788;22.26376972;21.35195991;23.98934188;40.98105547;41.34648892;41.35575439;44.26890933;50.29701213;48.864352;54.23901705;50.54638459;48.62381464;50.13400495;54.99528161;25.83765411;39.79730863;37.94262614;41.9528666;43.35797413;44.47766639;44.39406243;12.98271978;12.74254634;4.604047421;0.0;21.09505095;27.51478663;23.28829238;21.01396831;15.68473495;18.14065366;19.15496717;19.6082716;14.00761324
ENSG00000174233;22.2078309;27.33411245;24.38250571;24.71018088;24.80010014;22.53645123;18.28502654;19.70321501;19.60642857;17.15433651;18.51840381;20.25196825;17.75218239;20.46577031;11.88594511;12.69320407;17.13811122;12.8004226;5.792626509;7.907410291;18.36334839;18.62917816;18.40885377;16.19052852;16.3843229;16.1773795;13.82372293;13.05322531;14.52487373;14.04549746;17.01435701;12.91042574;18.03683878;15.9579359;19.16039404;14.53073641;12.66434166;14.2623646;3.020545976;20.77051409;19.46354972;9.795518981;8.685462498;9.851488723;11.28089491;13.11350545;8.749193167;15.1248934;13.65829473;11.06115426;11.3726784;12.85205574;13.73291016;21.51965141;20.34866081;12.14217868;12.30804824;14.96749958;6.91102269;12.32183016;11.40608757;9.922515573;12.06320784;14.05834869;12.14990573;13.03741583;10.23938979;0.0;0.0;15.37997311;17.62961478;17.36901519;13.42861192;15.55268678;12.0184486;18.04165295;18.65416927;17.14838736
ENSG00000174292;12.21323194;13.18653753;12.77375697;14.79889949;12.26872273;11.88607819;3.21116802;3.281624701;2.631235112;2.162293555;2.695309035;3.536346295;2.671455133;2.258695544;1.774070034;2.278089426;1.081667218;1.303056747;0.631901309;1.73289599;2.473884039;2.345498105;2.203757237;2.71537843;3.49908765;2.698483625;0.0;0.0;0.0;0.91201414;0.617158911;0.696442736;4.48381246;8.193585774;7.898466214;8.893876661;11.26641503;8.140419727;1.289358987;2.508316352;2.7138951;2.001924891;2.214871103;2.244194996;2.034258878;2.615024714;1.285388598;10.92690826;9.95981949;9.167255122;10.00190119;9.260427172;12.80657331;9.796590624;10.6540739;11.79000458;14.02950901;18.5799956;13.75264123;10.93411532;9.838525472;9.578823368;9.37287781;9.506666204;10.81685827;1.586768767;1.376940803;0.0;0.0;0.8824571;2.060533947;1.50997336;5.404623184;5.602760197;3.160587949;6.214111843;4.436401889;4.110059976
ENSG00000174327;6.672045741;7.340186173;5.76492991;10.44818024;7.077539715;8.478529036;39.17684198;39.71224488;45.34135971;30.2948477;33.02060023;37.73422165;28.69599589;29.93383926;43.16463556;38.58394701;39.91545905;33.88152198;7.841095612;12.39587378;33.0147388;37.49917732;38.36758181;20.53921081;22.63343875;23.83480224;18.14555205;20.33549803;23.43377546;12.73710656;17.86904258;10.67537847;13.85910272;14.31280476;13.11264313;13.17496916;9.983207867;14.13234615;9.881928878;41.37155929;45.81412529;46.73154477;47.15348853;51.60000177;25.31132185;31.17663195;17.95162031;6.339762034;6.434303066;6.005114993;7.93288861;5.988294095;6.107258879;4.535771056;2.309438564;6.786384171;7.227346824;5.591834312;1.914682035;5.276387456;5.313061809;3.487877432;6.01701427;5.037315185;4.715368867;0.386074362;0.740573687;0.0;0.0;17.53459542;18.18516738;16.58763071;17.15465365;10.30578668;11.53496968;16.59054655;11.04323944;13.22238899
ENSG00000174358;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ENSG00000174437;205.6362328;239.527419;242.5477952;188.9796463;215.383005;199.7510215;225.2352253;218.5467997;221.1407439;222.5815794;218.8033319;236.3504208;90.0907031;105.2537722;110.1535676;99.38004289;166.8489503;148.9902491;225.8387209;163.5554486;243.5481448;271.9130176;259.4154455;257.9902546;259.068039;239.5831913;288.9145079;297.9404628;286.630169;326.9923391;349.8518366;364.2461614;139.4477972;100.218735;138.6797739;159.0241807;143.806702;153.9261172;13.31824204;234.8835413;261.6392437;410.4374879;367.1643152;408.1187989;307.6863539;271.6457436;357.9576748;178.5048853;170.9595873;127.42724;163.4981273;288.3488373;274.9311702;261.0568124;284.0482104;145.5007347;138.2603393;210.489487;67.35847796;188.4254358;186.2309532;213.0982717;228.5794994;207.369287;152.0784825;45.03427894;52.20804377;34.88958789;8.59626025;293.3679528;307.9383306;296.2398826;317.9558805;285.6296642;268.5745346;277.8461946;243.131817;294.4281113
ENSG00000174448;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ENSG00000174473;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ENSG00000174502;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ENSG00000174607;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ENSG00000174640;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ENSG00000174669;5.767998331;6.681829687;6.001319432;9.656367571;5.613525697;7.35553871;22.30880201;24.35404767;21.50176487;20.26405746;21.6578199;23.03566935;44.92072465;40.76803858;45.67468989;41.34082751;18.50106228;22.07031355;8.699260487;18.21764261;22.0546524;22.3946837;24.00536118;12.84384245;14.81475532;14.13722701;13.28879271;14.44496829;14.34980683;13.24036495;6.951522112;9.587789561;43.43805356;41.43868886;46.00587649;31.06306375;28.20045637;33.86142931;10.60410547;19.66147362;20.37908602;10.09554629;11.78088136;10.07817507;11.17380792;15.46386343;8.815671466;6.161410671;6.017580383;4.412719938;5.338411412;3.749602101;4.61600024;6.666013022;2.666773283;3.620566155;4.985694741;3.268546736;3.423602262;4.333376218;5.946367457;2.811017018;3.88006011;3.96595138;2.498008701;3.242260801;2.76631673;0.555736342;0.0;4.417677296;4.298024814;4.06301233;4.611841714;2.804803374;3.107942135;6.93636082;6.406475703;4.000774606
ENSG00000174672;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ENSG00000174684;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ENSG00000174876;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ENSG00000174886;60.32792216;66.69677125;69.9409279;88.12926949;51.94092521;58.18054088;102.534174;100.4024546;91.56985835;90.36701291;97.86277002;98.71949307;122.1879219;101.7055854;184.0714205;131.2278941;102.1962647;106.9070418;148.3096629;123.5971643;124.2075932;118.3011289;107.5129446;75.15400681;70.13472118;74.98762;129.7695614;132.0881894;167.0977873;104.9048777;124.6760375;96.18782995;100.8158661;120.309951;106.654077;60.37342461;47.0766116;63.31219896;270.5332137;108.310782;109.4197445;70.15467418;84.00907277;79.59713753;89.22620055;88.13602626;90.51326197;113.860647;107.3750855;116.8360491;110.2648407;106.318441;89.9689055;82.73896764;97.03294218;100.5906588;114.7884897;79.21608957;145.2238045;110.06771;113.6726784;98.45604164;94.52498778;86.08135238;99.54352881;210.6089575;112.2665986;6.407466644;24.50746409;87.922547;89.58493537;85.75329168;28.86539507;29.56663576;32.11063145;41.19876657;34.82191406;26.35867604
ENSG00000174915;17.35488737;25.0865836;20.09751196;25.85064173;19.87071355;18.06486514;51.56709869;52.75067776;54.65617052;44.79036649;52.37475511;52.61912861;54.88385545;52.40879505;49.20932355;70.87389325;36.73161596;36.37700085;20.76247159;36.82403979;45.96171546;48.13945708;39.02486774;38.23492422;31.91986872;33.36497195;35.27355175;45.76948653;39.86377261;39.216608;48.60126424;45.26877784;17.12567259;21.84956206;17.65187525;10.4968428;11.13319729;12.53506661;72.06595768;42.57536965;39.71067096;37.1680908;35.02264932;32.75534608;34.25748458;38.8167731;29.24259061;46.22922726;42.21475215;49.0315929;48.29349351;44.10464144;44.95107231;47.67515583;47.94333254;39.50470284;48.71357294;41.41324321;47.21615247;39.12363137;39.17412886;37.24180465;37.76188272;37.05839326;40.08032307;21.57519778;8.402056547;0.0;0.0;26.84140347;29.26894811;26.4245338;28.55852023;24.09186885;25.39758173;29.81094195;22.60858655;21.12114154
ENSG00000174951;5.252634608;5.399416199;5.306921661;4.98829309;4.916267821;5.300265989;0.023710945;0.0;0.0;0.037254374;0.044326944;0.0;0.114839069;0.127690806;0.061131263;0.091582009;0.0;0.062861389;0.0;0.0;0.049045411;0.054750148;0.059062509;1.675951114;1.454563312;1.604530008;0.052091278;0.287998418;0.077180768;0.263981483;0.446589909;0.0;1.081528794;0.729730564;0.83711953;6.94468464;5.453447377;6.374356852;0.0;0.191060366;0.173279544;0.127820943;0.0;0.095526435;0.04088986;0.0;0.037205431;2.954246457;2.733745344;3.44438461;4.541238006;4.94516062;5.263724825;3.09714937;3.644502605;3.515297869;3.885358068;3.023752139;3.525131347;4.978072957;4.86201272;5.927584444;4.539006006;4.382327497;4.472753792;22.37859604;7.617100953;0.0;0.0;0.638565577;0.813299005;0.546325147;1.244379021;0.486513821;0.653449059;2.309100547;0.987778166;0.991376925
ENSG00000174990;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ENSG00000175003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ENSG00000175040;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ENSG00000175048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ENSG00000175054;9.807117289;11.70124939;13.91672076;9.194096514;10.43383317;10.31596655;11.72380943;9.410484342;8.685707369;13.3498842;10.24346886;10.57475464;4.432969185;7.509903553;5.3770783;4.099254715;11.13510858;13.41417962;17.81519961;10.7034685;11.3976713;12.33870212;11.80427728;12.15181089;9.883807433;9.745586194;11.84793708;11.24210543;9.018238808;15.66298762;13.24890696;13.37715563;12.38388916;8.624701755;12.17695733;12.46381;13.04498601;11.61183099;0.589661711;12.47988606;15.03115436;12.92842462;10.26034016;12.13136543;16.53609386;14.74860075;18.95768562;7.597546676;7.933379477;8.100353938;9.712842071;12.39346058;10.3024942;15.43914323;15.39372278;7.914603133;6.458041604;12.08433917;4.361006354;7.155115583;7.067423256;8.633399307;10.12853482;9.680449681;5.6743472;3.049058541;4.1282429;2.341340778;2.238807013;11.52162874;12.32268399;11.23167623;17.20932648;17.80953875;16.57992822;18.0272878;19.08631879;17.02742731
